is_canceled,country,market_segment,deposit_type,total_of_special_requests,reservation_status_month,arrival_date_month,lead_time
0,124,6,0,0,3,3,5
0,59,6,0,0,3,7,17
0,43,6,0,1,3,3,54
0,25,6,0,3,3,7,258
0,56,6,0,3,3,7,15
0,66,6,0,0,3,3,18
0,59,6,0,0,3,7,8
0,98,6,0,2,3,7,8
0,98,6,0,1,3,7,8
0,51,6,0,1,3,7,27
0,59,6,0,0,3,7,13
0,15,6,0,0,3,7,11
0,72,6,0,0,3,7,5
0,76,6,0,2,3,7,107
0,123,6,0,1,3,7,22
0,123,6,0,2,3,7,35
0,59,6,0,1,3,7,20
0,81,6,0,1,3,7,13
0,135,6,0,0,3,3,43
0,59,3,0,0,3,7,49
0,59,6,0,2,3,7,192
0,11,6,0,0,3,7,1
0,135,6,0,0,3,7,1
0,169,6,0,1,3,7,23
0,135,6,0,1,3,7,23
0,81,6,0,2,3,7,44
0,123,6,0,3,3,7,13
0,59,5,0,1,3,7,65
0,51,6,0,1,3,7,67
0,56,5,0,0,3,7,16
0,43,5,0,0,3,3,53
0,43,6,0,0,3,7,10
0,43,5,0,2,3,3,29
0,51,6,0,1,3,7,67
0,135,6,0,1,3,7,2
0,56,5,0,0,3,7,45
0,31,6,0,1,3,7,21
0,154,6,0,1,3,7,7
0,43,6,0,0,3,7,22
0,51,6,0,1,3,7,16
0,56,5,0,0,3,7,24
0,135,3,0,1,3,7,4
0,56,6,0,2,3,7,84
0,59,5,0,0,3,7,41
0,75,6,0,0,3,7,1
0,56,6,0,1,3,7,51
0,135,3,0,1,3,7,13
0,135,3,0,0,3,7,0
0,59,6,0,1,3,7,135
0,56,5,0,0,3,7,167
0,59,6,0,1,3,7,82
0,43,6,0,3,3,7,78
0,51,6,0,1,3,7,19
0,15,6,0,1,3,7,0
0,59,6,0,2,3,7,203
0,56,5,0,0,3,7,42
0,76,6,0,1,3,7,0
0,59,6,0,0,3,7,17
0,59,6,0,0,3,7,4
0,135,3,0,0,3,7,0
0,51,6,0,1,3,7,67
0,123,6,0,2,3,7,35
0,59,6,0,1,3,7,23
0,123,6,0,1,3,7,109
0,39,6,0,0,3,3,9
0,1,6,0,2,3,7,0
0,25,6,0,1,3,7,11
0,135,5,0,0,3,7,44
0,135,6,0,1,3,7,1
0,49,5,0,1,3,7,35
0,66,5,0,0,3,7,4
0,135,5,0,1,3,7,50
0,135,6,0,0,3,7,30
0,46,6,0,0,3,7,8
0,56,5,0,0,3,7,47
0,43,5,0,0,3,7,8
0,135,6,0,0,3,7,0
0,56,6,0,1,3,7,27
0,56,6,0,1,3,7,1
0,25,6,0,0,3,7,104
0,25,6,0,0,3,7,14
0,22,6,0,2,3,7,24
0,1,6,0,0,3,7,11
0,46,6,0,1,3,7,17
0,46,3,0,2,3,7,127
0,169,6,0,0,3,7,27
0,43,6,0,0,3,7,79
0,25,3,0,0,3,7,11
0,25,3,0,0,3,7,10
0,76,3,0,2,3,7,26
0,25,3,0,1,3,7,11
0,25,6,0,0,3,7,22
0,25,6,0,1,3,7,14
0,56,6,0,1,3,7,84
0,25,6,0,1,3,7,22
0,25,6,0,1,3,7,14
0,56,6,0,1,3,7,16
0,25,6,0,1,3,7,22
0,25,6,0,1,3,7,14
0,56,6,0,2,3,7,28
0,56,3,0,0,3,7,18
0,85,6,0,0,3,7,34
0,43,6,0,2,3,7,133
0,54,6,0,2,3,3,79
0,51,5,0,1,3,7,22
0,56,6,0,1,3,7,25
0,56,6,0,0,3,7,37
0,133,6,0,1,3,7,47
0,43,6,0,0,3,7,13
0,43,5,0,0,3,3,28
0,25,6,0,0,3,7,39
0,135,3,0,1,3,7,6
0,133,6,0,0,3,7,0
0,76,6,0,0,3,7,12
0,34,6,0,1,3,7,1
0,29,3,0,2,3,7,19
0,25,6,0,2,3,7,104
0,139,6,0,1,3,7,26
0,149,3,0,1,3,7,3
0,169,6,0,1,3,7,15
0,11,6,0,0,3,7,0
0,43,6,0,0,3,7,6
0,43,6,0,0,3,7,2
0,107,3,0,0,3,7,5
0,56,6,0,1,3,7,2
0,135,6,0,0,3,7,17
0,56,5,0,0,3,7,41
0,25,6,0,0,3,7,1
0,56,5,0,0,3,7,43
0,54,6,0,1,3,7,6
0,56,6,0,2,3,7,98
0,25,6,0,1,3,7,47
0,76,3,0,0,3,7,55
0,76,3,0,0,3,7,56
0,133,6,0,2,3,7,78
0,12,6,0,1,3,7,26
0,76,6,0,0,3,7,4
0,169,6,0,0,3,7,11
0,135,6,0,0,3,7,1
0,59,5,0,0,3,7,31
0,135,2,0,0,3,7,6
0,135,6,0,0,3,7,0
0,135,6,0,0,3,7,3
0,56,6,0,1,3,7,4
0,56,6,0,0,3,7,7
0,25,1,0,0,3,7,0
0,135,6,0,0,3,7,3
0,135,3,0,0,3,7,2
0,162,6,0,0,3,7,16
0,154,5,0,0,3,7,53
0,123,6,0,2,3,7,85
0,43,6,0,1,3,7,25
0,43,6,0,1,3,7,5
0,56,6,0,1,3,7,36
0,81,6,0,0,3,7,97
0,56,6,0,1,3,7,22
0,81,6,0,0,3,7,1
0,56,6,0,1,3,7,1
0,43,6,0,1,3,7,40
0,135,6,0,0,3,7,5
0,56,6,0,0,3,7,3
0,169,6,0,1,3,7,286
0,154,6,0,1,3,7,57
0,56,6,0,0,3,7,33
0,43,6,0,1,3,7,75
0,76,6,0,1,3,7,10
0,56,6,0,3,3,7,28
0,29,5,0,0,3,7,35
0,43,6,0,1,3,7,25
0,59,3,0,1,3,7,26
0,140,6,0,3,3,3,8
0,56,6,0,2,3,7,47
0,135,5,0,0,3,7,0
0,56,6,0,2,3,7,75
0,135,6,0,0,3,7,0
0,29,6,0,0,3,7,42
0,80,4,0,1,3,7,137
0,80,4,0,0,3,7,137
0,56,3,0,0,3,7,13
0,80,4,0,2,3,7,137
0,80,4,0,1,3,7,137
0,80,4,0,2,3,7,137
0,80,4,0,1,3,7,137
0,135,1,0,1,3,7,13
0,80,4,0,0,3,7,137
0,80,4,0,1,3,7,137
0,80,4,0,0,3,7,4
0,80,4,0,0,4,0,111
0,80,4,0,2,3,7,17
0,56,5,0,0,3,7,39
0,15,5,0,0,3,7,48
0,59,2,0,0,3,7,7
0,123,6,0,3,3,7,88
0,135,2,0,0,3,7,7
0,51,2,0,0,3,7,6
0,135,2,0,0,3,7,4
0,25,6,0,0,3,7,31
0,29,6,0,1,3,7,83
0,56,6,0,0,3,7,21
0,15,6,0,2,3,7,45
0,59,6,0,1,3,7,55
0,29,6,0,1,3,7,25
0,56,5,0,0,3,7,0
0,31,6,0,1,3,7,31
0,135,2,0,0,3,7,4
0,56,5,0,0,3,7,44
0,43,6,0,1,3,7,29
0,51,6,0,3,3,7,29
0,76,6,0,2,3,7,152
0,76,6,0,2,3,7,152
0,43,5,0,0,3,7,23
0,169,3,0,0,3,7,22
0,34,3,0,2,3,7,5
0,51,6,0,0,3,7,15
0,43,6,0,0,3,7,14
0,135,4,0,1,3,7,137
0,135,4,0,1,3,7,137
0,43,5,0,0,3,7,49
0,85,6,0,0,3,7,66
0,56,6,0,0,3,7,32
0,56,4,0,2,3,7,171
0,56,4,0,1,3,7,174
0,56,4,0,0,3,7,174
0,56,4,0,2,3,7,174
0,15,6,0,0,3,7,46
0,43,3,0,2,3,7,60
0,15,6,0,1,3,7,34
0,56,5,0,0,3,7,46
0,59,6,0,2,3,7,64
0,59,3,0,0,3,7,83
0,59,6,0,2,3,7,64
0,15,6,0,3,3,7,18
0,81,6,0,0,3,7,101
0,56,6,0,1,3,7,54
0,15,6,0,0,3,7,9
0,25,6,0,3,3,7,15
0,135,2,0,0,3,7,1
0,59,6,0,3,3,7,60
0,56,6,0,3,3,7,39
0,56,6,0,1,3,7,45
0,59,6,0,3,3,7,60
0,51,5,0,2,3,7,11
0,169,5,0,0,3,7,226
0,169,6,0,0,3,7,103
0,15,6,0,2,3,7,55
0,15,6,0,0,3,7,9
0,56,3,0,0,3,7,0
0,169,6,0,0,3,7,103
0,43,6,0,0,3,7,1
0,51,5,0,1,3,7,5
0,56,5,0,0,3,7,34
0,169,6,0,0,3,7,0
0,59,6,0,0,3,7,109
0,6,6,0,2,3,7,28
0,29,6,0,0,3,7,18
0,135,3,0,0,3,7,0
0,51,6,0,0,3,7,4
0,46,6,0,1,3,7,32
0,56,6,0,0,3,7,35
0,59,6,0,1,3,7,37
0,169,6,0,0,3,7,23
0,54,3,0,0,3,7,8
0,56,6,0,2,3,7,86
0,56,6,0,0,3,7,73
0,100,6,0,0,3,7,13
0,25,6,0,3,3,7,0
0,25,6,0,2,3,7,90
0,25,6,0,3,3,7,90
0,43,6,0,0,3,7,39
0,25,6,0,3,3,7,90
0,25,6,0,1,3,7,142
0,76,6,0,1,3,7,38
0,56,6,0,1,3,7,14
0,59,5,0,0,3,7,37
0,59,6,0,2,3,7,52
0,72,3,0,1,3,7,16
0,81,3,0,1,3,7,16
0,59,6,0,0,3,7,22
0,51,6,0,0,3,7,0
0,81,6,0,0,3,7,0
0,135,2,0,0,3,7,19
0,46,3,0,0,3,7,47
0,135,3,0,0,3,7,0
0,54,3,0,0,3,7,9
0,43,6,0,0,3,7,35
0,25,3,0,0,3,7,3
0,135,3,0,0,3,7,3
0,51,6,0,0,3,7,6
0,154,6,0,1,3,7,223
0,11,6,0,0,3,7,26
0,135,4,0,0,3,7,2
0,46,6,0,0,3,7,25
0,135,6,0,0,3,7,3
0,56,6,0,1,3,7,33
0,56,6,0,0,3,7,42
0,6,6,0,1,3,7,0
0,59,6,0,1,3,7,75
0,54,6,0,2,3,7,43
0,43,6,0,1,3,7,37
0,29,3,0,1,3,7,46
0,56,6,0,0,3,7,27
0,59,6,0,4,3,7,36
0,56,5,0,0,3,7,28
0,59,6,0,3,3,7,36
0,51,3,0,1,3,7,12
0,51,2,0,1,5,8,63
0,56,6,0,3,3,7,33
0,43,6,0,0,3,7,41
0,140,6,0,3,3,7,30
0,29,5,0,0,3,7,3
0,59,3,0,1,3,7,58
0,43,6,0,2,3,7,51
0,43,6,0,0,3,7,14
0,154,6,0,1,3,7,138
0,43,5,0,0,3,7,69
0,29,6,0,1,3,7,30
0,29,6,0,3,3,7,163
0,51,6,0,0,3,7,3
0,54,6,0,0,3,7,22
0,59,5,0,0,3,7,28
0,135,3,0,2,3,7,3
0,135,6,0,0,3,7,29
0,59,6,0,1,3,7,27
0,43,3,0,0,3,7,0
0,59,6,0,0,3,7,9
0,59,6,0,0,3,7,5
0,51,6,0,1,3,7,5
0,54,3,0,0,3,7,8
0,56,3,0,0,3,7,46
0,56,5,0,0,3,7,47
0,140,3,0,3,3,7,0
0,56,6,0,0,3,7,33
0,56,6,0,0,3,7,26
0,81,6,0,0,3,7,23
0,43,6,0,0,3,7,44
0,1,3,0,2,3,7,0
0,123,6,0,1,3,7,9
0,76,6,0,2,3,7,82
0,25,6,0,2,3,7,55
0,135,1,0,1,3,7,0
0,1,3,0,0,3,7,1
0,123,6,0,1,3,7,94
0,43,6,0,1,3,7,94
0,76,6,0,1,3,7,63
0,135,6,0,0,3,7,13
0,135,6,0,0,3,7,2
0,76,6,0,2,3,7,85
0,81,6,0,1,3,7,15
0,139,6,0,2,3,7,166
0,81,6,0,0,3,7,52
0,135,3,0,0,3,7,63
0,59,6,0,2,3,7,88
0,43,6,0,1,3,7,66
0,76,6,0,3,3,7,88
0,51,5,0,0,3,7,40
0,59,6,0,0,3,7,109
0,43,5,0,3,3,7,137
0,135,6,0,0,3,7,170
0,59,6,0,1,3,7,6
0,139,5,0,1,3,7,60
0,56,3,0,0,3,7,86
0,15,6,0,0,3,7,85
0,133,6,0,2,3,7,83
0,56,6,0,1,3,7,21
0,56,6,0,1,3,7,102
0,56,6,0,2,3,7,90
0,103,6,0,1,3,7,4
0,103,6,0,0,3,7,2
0,59,6,0,1,3,7,120
0,169,2,0,0,3,7,22
0,56,6,0,2,3,7,132
0,81,6,0,0,3,7,82
0,15,6,0,3,3,7,92
0,25,6,0,0,3,7,1
0,25,6,0,0,3,7,1
0,25,6,0,0,3,7,1
0,46,6,0,0,3,7,31
0,130,3,0,1,3,7,2
0,76,6,0,1,3,7,55
0,59,3,0,0,3,7,102
0,1,3,0,2,3,7,0
0,59,6,0,1,3,7,46
0,59,6,0,1,3,7,46
0,59,6,0,2,3,7,146
0,15,6,0,1,3,7,51
0,43,6,0,1,3,7,43
0,43,6,0,1,3,7,13
0,43,6,0,1,3,7,43
0,43,6,0,1,3,7,43
0,56,3,0,2,3,7,1
0,56,6,0,3,3,7,9
0,59,6,0,2,3,7,189
0,56,5,0,0,3,7,176
0,56,3,0,0,3,7,47
0,59,5,0,1,3,7,35
0,81,6,0,1,3,7,176
0,43,6,0,1,3,7,101
0,56,6,0,2,3,7,4
0,54,6,0,0,3,7,44
0,169,6,0,0,3,7,2
0,154,6,0,0,3,7,48
0,76,6,0,1,3,7,32
0,43,6,0,1,3,7,16
0,135,5,0,1,3,7,43
0,169,3,0,0,3,7,0
0,169,6,0,0,3,7,7
0,56,6,0,1,3,7,14
0,56,6,0,0,3,7,46
0,56,6,0,0,3,7,46
0,135,6,0,0,3,7,48
0,135,5,0,1,3,7,35
0,25,5,0,1,3,7,35
0,76,6,0,1,3,7,106
0,56,6,0,3,3,7,175
0,25,5,0,0,3,7,35
0,135,6,0,1,3,7,88
0,15,6,0,2,3,7,99
0,59,5,0,0,3,7,43
0,25,5,0,1,3,7,35
0,135,6,0,0,3,7,33
0,135,6,0,0,3,7,3
0,43,6,0,1,3,7,70
0,169,6,0,0,3,7,57
0,135,6,0,1,3,7,87
0,51,5,0,0,3,7,44
0,135,6,0,1,3,7,20
0,59,6,0,1,3,7,60
0,1,3,0,2,3,7,8
0,25,5,0,1,3,7,77
0,140,5,0,1,3,7,63
0,135,3,0,1,3,7,2
0,43,6,0,1,3,7,61
0,59,6,0,0,3,7,167
0,38,5,0,0,3,7,53
0,43,6,0,0,3,7,84
0,43,6,0,0,3,7,7
0,81,6,0,0,3,7,37
0,1,5,0,0,3,7,2
0,59,6,0,0,3,7,45
0,25,6,0,1,3,7,46
0,25,6,0,1,3,7,46
0,135,5,0,0,3,7,2
0,1,3,0,1,3,7,1
0,91,6,0,1,3,7,49
0,43,6,0,3,3,7,165
0,43,6,0,3,3,7,165
0,43,6,0,3,3,7,165
0,76,6,0,3,3,7,144
0,56,5,0,1,3,7,30
0,56,5,0,0,3,7,45
0,81,6,0,0,3,7,15
0,59,6,0,1,3,7,54
0,48,6,0,0,3,7,36
0,25,6,0,1,3,7,25
0,15,3,0,0,3,7,91
0,56,5,0,0,3,7,26
0,81,6,0,0,3,7,43
0,81,6,0,1,3,7,166
0,56,4,0,1,3,7,57
0,81,6,0,1,3,7,166
0,31,5,0,1,3,7,24
0,56,4,0,1,3,7,66
0,81,6,0,0,3,7,2
0,59,3,0,0,3,7,31
0,43,6,0,1,3,7,220
0,15,6,0,1,3,7,50
0,59,6,0,1,3,7,67
0,43,6,0,0,3,7,65
0,56,6,0,2,3,7,94
0,59,6,0,2,3,7,70
0,43,6,0,0,3,7,49
0,81,6,0,1,3,7,7
0,81,0,0,0,3,7,1
0,81,0,0,0,3,7,3
1,81,0,0,0,6,6,1
0,56,4,0,2,3,7,66
0,135,6,0,1,3,7,7
0,56,5,0,0,3,7,30
0,59,5,0,1,3,7,68
0,56,4,0,1,3,7,115
0,51,6,0,0,3,7,10
0,123,6,0,0,3,7,57
0,56,5,0,0,3,7,42
0,135,4,0,1,3,7,66
0,56,6,0,1,3,7,109
0,169,6,0,1,3,7,49
0,42,6,0,1,3,7,49
0,42,6,0,1,3,7,49
0,56,5,0,0,3,7,25
0,56,4,0,1,3,7,66
0,99,6,0,0,3,7,59
0,43,6,0,1,3,7,105
0,56,4,0,1,3,7,66
0,56,6,0,1,3,7,2
0,56,6,0,2,3,7,108
0,31,5,0,1,3,7,24
0,31,5,0,1,3,7,0
0,59,6,0,1,3,7,34
0,135,6,0,3,3,7,48
0,135,3,0,0,3,7,10
0,56,3,0,0,3,7,3
0,56,6,0,2,3,7,99
0,59,3,0,0,3,7,31
0,59,3,0,3,3,7,34
0,133,6,0,1,3,7,117
0,25,6,0,1,3,7,56
0,56,5,0,1,3,7,28
0,25,2,0,0,3,7,23
0,56,5,0,0,3,7,48
0,12,3,0,0,3,7,49
0,59,6,0,2,3,7,61
0,15,6,0,2,3,7,73
0,135,6,0,0,3,7,108
0,81,6,0,1,3,7,166
0,81,6,0,1,3,7,28
0,135,6,0,1,3,7,6
0,56,6,0,3,3,7,198
0,43,6,0,1,3,7,43
0,52,6,0,1,3,7,4
0,139,6,0,0,3,7,75
0,56,5,0,0,3,7,28
0,59,6,0,2,3,7,9
0,39,6,0,0,3,7,8
0,59,3,0,0,3,7,49
0,56,6,0,0,3,7,0
0,56,6,0,0,3,7,28
0,43,6,0,0,3,7,1
0,56,6,0,1,3,7,3
0,76,6,0,1,3,7,65
0,59,6,0,0,3,7,20
0,59,4,0,0,3,7,4
0,59,6,0,0,3,7,1
0,75,6,0,0,3,7,1
0,169,6,0,0,3,7,15
0,56,2,0,0,3,7,4
0,135,2,0,0,3,7,4
0,76,3,0,0,3,7,0
0,135,6,0,2,3,7,3
0,59,4,0,0,3,7,20
0,135,3,0,0,3,7,0
0,51,4,0,0,3,7,21
0,59,6,0,0,3,7,107
0,51,4,0,0,3,7,20
0,135,2,0,0,3,7,0
0,123,6,0,1,3,7,12
0,76,3,0,0,3,7,0
0,56,4,0,0,3,7,20
0,59,4,0,0,3,7,20
0,56,6,0,0,3,7,7
0,51,3,0,0,3,7,4
0,81,6,0,1,3,7,1
0,56,6,0,0,3,7,297
0,56,6,0,0,3,7,74
0,135,5,0,0,3,7,270
0,43,5,0,0,3,7,270
0,56,5,0,0,3,7,45
0,135,3,0,0,3,7,0
0,15,6,0,2,3,7,26
0,43,3,0,0,3,7,4
0,135,6,0,0,3,7,4
0,43,6,0,3,3,7,120
0,51,3,0,0,3,7,3
0,135,6,0,0,3,7,1
0,123,6,0,2,3,7,105
0,56,6,0,1,3,7,91
0,135,4,0,0,3,7,21
0,43,4,0,0,3,7,20
0,72,6,0,1,3,7,41
0,56,6,0,2,3,7,88
0,43,6,0,1,3,7,67
0,59,6,0,0,3,7,35
0,135,6,0,0,3,7,3
0,139,6,0,1,3,7,6
0,76,6,0,1,3,7,10
0,59,3,0,2,3,7,27
0,140,6,0,1,3,7,0
0,12,6,0,0,3,7,3
0,59,6,0,0,3,7,113
0,135,5,0,0,3,7,0
0,133,6,0,3,3,7,91
0,81,4,0,0,3,7,20
0,135,6,0,0,3,7,1
0,56,4,0,0,3,7,20
0,76,6,0,1,3,7,28
0,12,6,0,0,3,7,6
0,59,3,0,1,3,7,63
0,81,2,0,0,3,7,8
0,43,6,0,1,3,7,67
0,56,6,0,0,3,7,25
0,56,6,0,0,3,7,25
0,51,6,0,0,3,7,8
0,56,6,0,3,3,7,204
0,31,6,0,1,3,7,34
0,15,6,0,1,3,7,12
0,51,3,0,0,3,7,8
0,135,4,0,0,3,7,28
0,59,2,0,0,3,7,7
0,135,4,0,0,3,7,28
0,123,4,0,0,3,7,28
0,135,3,0,0,3,7,7
0,81,2,0,0,3,7,7
0,169,6,0,1,3,7,52
0,135,4,0,1,3,7,28
0,135,2,0,1,3,7,6
0,135,2,0,1,3,7,6
0,135,3,0,1,3,7,14
0,59,6,0,1,3,7,40
0,59,6,0,0,3,7,8
0,56,6,0,0,3,7,22
0,43,6,0,1,3,7,84
0,135,2,0,0,3,7,42
0,59,6,0,1,3,7,49
0,56,5,0,1,3,7,65
0,135,2,0,0,3,7,22
0,123,6,0,3,3,7,27
0,81,6,0,1,3,7,14
0,59,6,0,1,3,7,211
0,43,6,0,0,3,7,32
0,135,5,0,0,3,7,12
0,135,2,0,0,3,7,0
0,59,5,0,0,3,7,96
0,124,3,0,2,3,7,145
0,124,3,0,0,3,7,0
0,135,5,0,1,3,7,13
0,43,5,0,1,3,7,31
0,59,5,0,0,3,7,51
0,135,5,0,0,3,7,8
0,135,5,0,0,3,7,8
0,56,6,0,1,3,7,14
0,135,3,0,0,3,7,7
0,29,5,0,0,3,7,34
0,56,6,0,1,3,7,11
0,25,6,0,1,3,7,29
0,59,6,0,1,3,7,35
0,169,6,0,0,3,7,30
0,135,3,0,1,3,7,2
0,135,6,0,1,3,7,57
0,71,0,0,0,3,7,3
0,29,0,0,0,3,7,3
0,56,6,0,1,3,7,38
0,59,6,0,0,3,7,41
0,43,6,0,0,3,7,65
0,34,6,0,1,3,7,4
0,123,6,0,1,3,7,98
0,43,3,0,0,3,7,8
0,56,5,0,0,3,7,54
0,76,6,0,1,3,7,70
0,123,6,0,0,3,7,47
0,123,6,0,3,3,7,112
0,56,6,0,1,3,7,70
0,59,6,0,0,3,7,7
0,56,6,0,1,3,7,46
0,75,6,0,1,3,7,56
0,76,5,0,1,3,7,53
0,15,6,0,2,3,7,13
0,43,6,0,0,3,7,21
0,169,6,0,0,3,7,38
0,135,3,0,0,3,7,0
0,135,3,0,0,3,7,5
0,135,3,0,0,3,7,6
0,12,6,0,1,3,7,1
0,169,3,0,0,3,7,0
0,29,6,0,0,3,7,18
0,43,6,0,0,3,7,33
0,81,5,0,1,3,7,52
0,81,5,0,1,3,7,52
0,12,6,0,2,3,7,84
0,12,6,0,2,3,7,84
0,56,6,0,0,3,7,0
0,56,5,0,0,3,7,28
0,1,6,0,0,3,7,22
0,135,5,0,1,3,7,13
0,135,5,0,1,3,7,55
0,43,6,0,1,3,7,77
0,72,6,0,1,3,7,55
0,135,1,0,1,3,7,26
0,59,5,0,1,3,7,53
0,56,5,0,0,3,7,52
0,43,6,0,1,3,7,6
0,135,3,0,0,3,7,68
0,59,6,0,1,3,7,60
0,56,6,0,2,3,7,41
0,56,6,0,0,3,7,70
0,56,6,0,3,3,7,43
0,135,3,0,0,3,7,54
0,56,6,0,0,3,7,27
0,56,6,0,0,3,7,70
0,135,3,0,0,3,7,7
0,34,6,0,1,3,7,41
0,59,5,0,1,3,7,53
0,135,3,0,0,3,7,8
0,135,3,0,0,3,7,68
0,135,5,0,0,3,7,50
0,133,6,0,0,3,7,62
0,135,3,0,0,3,7,8
0,59,6,0,0,3,7,45
0,56,6,0,1,3,7,41
0,51,5,0,0,3,7,1
0,56,6,0,2,3,7,73
0,43,6,0,0,3,7,42
0,56,6,0,0,3,7,30
0,56,5,0,0,3,7,47
0,135,5,0,0,3,7,58
0,43,6,0,1,3,7,56
0,56,3,0,2,3,7,33
0,135,3,0,1,3,7,19
0,56,5,0,0,3,7,56
0,56,6,0,2,3,7,93
0,56,5,0,0,3,7,29
0,135,6,0,0,3,7,68
0,56,5,0,0,3,7,180
0,123,6,0,1,3,7,69
0,56,6,0,1,3,7,53
0,56,6,0,1,3,7,22
0,48,6,0,3,3,7,53
0,56,6,0,1,3,7,53
0,56,6,0,1,3,7,55
0,76,6,0,1,3,7,76
0,56,6,0,0,3,7,47
0,54,6,0,1,3,7,56
0,135,5,0,2,3,7,16
0,169,6,0,1,3,7,71
0,56,6,0,1,3,7,100
0,135,6,0,0,3,7,0
0,54,3,0,1,3,7,2
0,15,6,0,1,3,7,55
0,135,6,0,0,3,7,43
0,59,6,0,2,3,7,8
0,135,6,0,3,3,7,10
0,139,6,0,1,3,7,57
0,135,6,0,2,3,7,65
0,56,6,0,0,3,7,36
0,169,3,0,2,3,7,72
0,135,3,0,1,3,7,1
0,43,6,0,0,3,7,44
0,15,6,0,2,3,7,0
0,135,6,0,0,3,7,8
0,59,6,0,1,3,7,170
0,31,6,0,1,3,7,2
0,56,5,0,0,3,7,52
0,25,6,0,1,3,7,59
0,48,6,0,2,3,7,53
0,169,6,0,0,3,7,1
0,56,6,0,1,3,7,137
0,43,5,0,1,3,7,38
0,15,6,0,1,3,7,73
0,51,6,0,2,3,7,1
0,135,5,0,0,3,7,53
0,6,6,0,0,3,7,1
0,135,6,0,2,3,7,1
0,51,6,0,0,3,7,0
0,56,6,0,2,3,7,123
0,56,6,0,1,3,7,87
0,56,6,0,2,3,7,149
0,59,2,0,1,3,7,182
0,59,2,0,0,3,7,183
0,76,2,0,1,3,7,182
0,101,6,0,0,3,7,115
0,101,6,0,2,3,7,115
0,76,2,0,0,3,7,182
0,59,2,0,1,3,7,182
0,76,2,0,1,3,7,3
0,81,5,0,0,3,7,57
0,107,6,0,0,3,7,7
0,81,5,0,0,3,7,57
0,56,6,0,1,3,7,88
0,59,6,0,2,3,7,84
0,169,6,0,0,3,7,51
0,59,6,0,1,3,7,54
0,59,6,0,1,3,7,79
0,25,6,0,1,3,7,89
0,43,6,0,1,3,7,189
0,43,5,0,0,3,7,54
0,56,3,0,0,3,7,59
0,56,6,0,0,3,7,66
0,135,3,0,0,3,7,4
0,81,6,0,0,3,7,56
0,135,6,0,1,3,7,114
0,123,6,0,1,3,7,72
0,51,6,0,2,3,7,89
0,56,6,0,1,3,7,174
0,135,6,0,1,3,7,62
0,29,6,0,1,3,7,65
0,29,6,0,2,3,7,256
0,15,6,0,0,3,7,26
0,25,6,0,3,3,7,122
0,43,6,0,1,3,7,5
0,135,1,0,2,3,7,3
0,59,3,0,3,3,7,96
0,59,3,0,0,3,7,57
0,135,6,0,1,3,7,3
0,169,6,0,0,3,7,6
0,135,3,0,0,3,7,10
0,135,3,0,1,3,7,56
0,135,3,0,1,3,7,56
0,43,6,0,1,3,7,66
0,135,5,0,0,3,7,57
0,135,3,0,2,3,7,13
0,43,6,0,0,3,7,93
0,59,5,0,0,3,7,20
0,135,6,0,2,3,7,192
0,76,3,0,0,3,7,246
0,135,5,0,0,3,7,1
0,135,2,0,0,3,7,41
0,59,5,0,2,3,7,175
0,56,6,0,1,3,7,8
0,135,6,0,2,3,7,52
0,76,6,0,1,3,7,71
0,76,3,0,1,3,7,246
0,135,6,0,2,3,7,222
0,59,5,0,1,3,7,109
0,59,5,0,1,3,7,53
0,59,5,0,1,3,7,109
0,43,5,0,0,3,7,88
0,76,3,0,0,3,7,246
0,135,6,0,1,3,7,79
0,15,6,0,3,3,7,150
0,29,6,0,0,3,7,24
0,123,6,0,1,3,7,72
0,72,6,0,2,3,7,46
0,135,6,0,1,3,7,55
0,51,6,0,1,3,7,50
0,43,6,0,0,3,7,32
0,34,6,0,1,3,7,1
0,43,6,0,0,3,7,74
0,56,5,0,0,3,7,58
0,43,5,0,0,3,7,21
0,25,6,0,0,3,7,102
0,43,5,0,0,3,7,21
0,56,6,0,2,3,7,137
0,135,6,0,0,3,7,77
0,43,5,0,0,3,7,244
0,154,3,0,1,3,7,17
0,43,6,0,3,3,7,53
0,43,6,0,0,3,7,20
0,100,6,0,1,3,7,124
0,135,6,0,1,3,7,61
0,12,5,0,0,3,7,94
0,59,6,0,1,3,7,67
0,123,6,0,2,3,7,198
0,123,6,0,2,3,7,198
0,56,6,0,1,3,7,57
0,59,3,0,0,3,7,113
0,29,6,0,2,3,7,175
0,56,6,0,0,3,7,45
0,75,6,0,1,3,7,176
0,43,6,0,1,3,7,187
0,56,6,0,0,3,7,173
0,15,3,0,0,3,7,96
0,46,6,0,0,3,7,63
0,15,6,0,1,3,7,62
0,29,6,0,1,3,7,82
0,43,6,0,1,3,7,82
0,43,6,0,1,3,7,58
0,51,6,0,1,3,7,11
0,154,6,0,0,3,7,65
0,81,6,0,0,3,7,73
0,135,6,0,2,3,7,55
0,56,5,0,0,3,7,178
0,56,5,0,0,3,7,178
0,135,6,0,1,3,7,131
0,81,6,0,1,3,7,130
0,43,6,0,1,3,7,88
0,56,6,0,1,3,7,81
0,59,6,0,2,3,7,58
0,51,6,0,0,3,7,9
0,140,6,0,1,3,7,219
0,56,6,0,0,3,7,1
0,43,3,0,0,3,7,69
0,43,6,0,2,3,7,108
0,59,3,0,0,3,7,69
